"value","s.e."
"(Intercept)",1.99306770080938,0.0728893900953677
"Quarters",-0.00807969110543218,0.00202676417003608
"ListAge",-0.00718625374483635,0.000638852409873031
"Floor",0.0384111451828895,0.044732416326731
"BldgClass2_ClassB",0.0904861119759129,0.0297797754284274
"BldgClass3_ClassC",0.156498227615501,0.0317497771824913
"ST1_Net",-0.253034676650828,0.0352479751962975
"ST2_Between",-0.0641835611513835,0.0662408230745963
"ST3_FullService",-0.0558452718192012,0.0339724991103872
"QuarterOff2005Q3",-0.0803825637222107,0.0570072339710912
"QuarterOff2005Q4",-0.166291658898861,0.0558931663904708
"QuarterOff2006Q1",-0.0256932761436009,0.0542338882609225
"QuarterOff2006Q2",-0.049121266525189,0.0545331750272836
"QuarterOff2006Q3",-0.00943044794413129,0.0550040745656682
"QuarterOff2006Q4",-0.0791488285941009,0.0631080731562539
"QuarterOff2007Q1",-0.0676118919828258,0.0535380374087892
"QuarterOff2007Q2",-0.0614292241330194,0.0553251480722353
"QuarterOff2007Q3",-0.0449487420997418,0.0524171109254513
"QuarterOff2007Q4",-0.0118982675886489,0.0550037809425734
"QuarterOff2008Q1",0.013202518779438,0.0527910753344837
"QuarterOff2008Q2",-0.0107907538431445,0.0539298568401583
"QuarterOff2008Q3",0.0695584374651969,0.0547615940176529
"QuarterOff2008Q4",-0.0319117915796407,0.0585673036190324
"QuarterOff2009Q1",-0.00635110156101242,0.061505778419921
"QuarterOff2009Q2",0.0787042886527576,0.0576692131765308
"QuarterOff2009Q3",0.0472542572580237,0.0557525587425223
"QuarterOff2009Q4",0.105764709125583,0.0572378516385612
"QuarterOff2010Q1",0.0918453969098535,0.05321702453959
"QuarterOff2010Q2",0.148468080993877,0.055803432505942
"QuarterOff2010Q3",-0.0630951483916556,0.05574138171787
"QuarterOff2010Q4",-0.0140642191677882,0.0620452293477068
"QuarterOff2011Q1",-0.0524070419016319,0.0552454971524589
"QuarterOff2011Q2",-0.0624460181378748,0.0524429984853573
"QuarterOff2011Q3",-0.0350355512009844,0.0531305746436659
"QuarterOff2011Q4",-0.108881755288373,0.0522549727310989
"Lambda",0.52126535756005,0.0305778998981758
