"value","s.e."
"(Intercept)",2.99028029389036,0.0290756052396191
"Quarters",-0.00199714231057177,0.00107491021978926
"ListAge",-0.0042102114268156,0.000372871682233858
"Floor",0.00744062596371212,0.00175392317678054
"BldgClass2_ClassB",-0.122682096902519,0.00878814242596424
"BldgClass3_ClassC",-0.210453075162658,0.0127617849836693
"ST1_Net",-0.0770657514370005,0.0225393495826076
"ST2_Between",0.141722832991163,0.0247366616084525
"ST3_FullService",0.190206330249201,0.0232301575328599
"QuarterOff2005Q3",0.00718547930177275,0.0215988431573566
"QuarterOff2005Q4",0.0366359615631529,0.022412377663424
"QuarterOff2006Q1",0.0702458986879562,0.0226055099881534
"QuarterOff2006Q2",0.088179260673077,0.0273676878592854
"QuarterOff2006Q3",0.0752180491509805,0.0236171136259208
"QuarterOff2006Q4",0.0923476448321165,0.0269731692014547
"QuarterOff2007Q1",0.126881226937689,0.0237105968654518
"QuarterOff2007Q2",0.117394171799988,0.0239896676846257
"QuarterOff2007Q3",0.156637457940796,0.024387395629179
"QuarterOff2007Q4",0.133394917550931,0.0226986619824064
"QuarterOff2008Q1",0.154529328979436,0.0230939353788512
"QuarterOff2008Q2",0.134216505267936,0.0246166251070885
"QuarterOff2008Q3",0.15442504419846,0.023268171715872
"QuarterOff2008Q4",0.0635443488184436,0.024303379707167
"QuarterOff2009Q1",0.104144600470736,0.0242319488325856
"QuarterOff2009Q2",0.0854913466383043,0.0238460944406195
"QuarterOff2009Q3",0.100233316992943,0.0238405066800892
"QuarterOff2009Q4",0.074767968204813,0.0231974836638097
"QuarterOff2010Q1",0.0398670137916987,0.0222477584707735
"QuarterOff2010Q2",0.0376675837250959,0.0215848174519364
"QuarterOff2010Q3",0.0557493681963679,0.021267571584259
"QuarterOff2010Q4",0.0272347574280884,0.021613663595318
"QuarterOff2011Q1",0.0096255041986897,0.0211106509487035
"QuarterOff2011Q2",0.0129939975363842,0.0212314918908807
"QuarterOff2011Q3",0.0305698424785948,0.0222324284437863
"QuarterOff2011Q4",-0.00366332018058264,0.0224366409155215
"Lambda",0.651646133659362,0.0194488521779672
