"value","s.e."
"(Intercept)",3.18245373275828,0.0267114387173987
"Quarters",0.00149165023543672,0.000756927588146968
"ListAge",-0.00241092885759097,0.000236501548570721
"Floor",0.00615593446140057,0.000611476755720138
"BldgClass2_ClassB",-0.185134513339992,0.00686882668650847
"BldgClass3_ClassC",-0.250892684608677,0.0100840495551781
"ST1_Net",-0.154913439100012,0.0212513077517767
"ST2_Between",-0.00245613277102653,0.0214838527807236
"ST3_FullService",0.0207934220502113,0.020348300825544
"QuarterOff2005Q3",-0.00427388608927207,0.0164452933334072
"QuarterOff2005Q4",0.00389198539463326,0.0182011237761525
"QuarterOff2006Q1",0.00400874774991868,0.016821299871624
"QuarterOff2006Q2",0.0610101536167007,0.0191528397995841
"QuarterOff2006Q3",0.0933624173740879,0.0186445132240504
"QuarterOff2006Q4",0.10118529841438,0.0197047455382203
"QuarterOff2007Q1",0.109731480705148,0.0191005591966717
"QuarterOff2007Q2",0.123772088732495,0.0198694207574346
"QuarterOff2007Q3",0.150815918563171,0.020226303650675
"QuarterOff2007Q4",0.204184716671887,0.021172045758234
"QuarterOff2008Q1",0.210829945450027,0.0191455646332379
"QuarterOff2008Q2",0.238729780859981,0.0194563911478615
"QuarterOff2008Q3",0.268531171047303,0.0179850477142426
"QuarterOff2008Q4",0.212465753525772,0.0191237819281797
"QuarterOff2009Q1",0.167014316084856,0.0183636557567532
"QuarterOff2009Q2",0.141785122922017,0.0186851325546657
"QuarterOff2009Q3",0.116916167483802,0.0198925832519657
"QuarterOff2009Q4",0.0823177996070636,0.0181860568044911
"QuarterOff2010Q1",0.138778339450212,0.0166275586649433
"QuarterOff2010Q2",0.0948289992242443,0.0163747322719491
"QuarterOff2010Q3",0.0723764150317062,0.0158010524417262
"QuarterOff2010Q4",0.0697831143065446,0.0165298294602756
"QuarterOff2011Q1",0.0530531346054015,0.0160014147254152
"QuarterOff2011Q2",0.0388463890785583,0.0153119603429081
"QuarterOff2011Q3",0.0675931790167867,0.0162459197404605
"QuarterOff2011Q4",0.061583635271701,0.0160758688931327
"Lambda",0.817304018790386,0.0126164198458716
