"value","s.e."
"(Intercept)",2.89448510163021,0.0306823152415826
"Quarters",-0.00314039711483315,0.00110804884640408
"ListAge",-0.00182610674341269,0.000292149652250492
"Floor",-0.000299315326054485,0.00116618449634461
"BldgClass2_ClassB",-0.172990441420044,0.00873952376641979
"BldgClass3_ClassC",-0.271716799004319,0.0108158343887984
"ST1_Net",-0.0987115244557207,0.0232954333785411
"ST2_Between",-0.19895568755095,0.0260226402018888
"ST3_FullService",0.00650690244567476,0.0219851956072473
"QuarterOff2005Q3",-0.00411592230687361,0.0244377267840263
"QuarterOff2005Q4",0.0387928055974192,0.0257692809466662
"QuarterOff2006Q1",-0.0196870040414528,0.0263867544515276
"QuarterOff2006Q2",0.0200768221675334,0.0246010219600953
"QuarterOff2006Q3",0.0412320579039435,0.0231964959299198
"QuarterOff2006Q4",0.0485471532338625,0.0244231332616121
"QuarterOff2007Q1",0.0286599484588288,0.0238866056456687
"QuarterOff2007Q2",0.052179777467741,0.0252260523461098
"QuarterOff2007Q3",0.0767650873405523,0.0232669848652809
"QuarterOff2007Q4",0.092287559913776,0.0288455877999745
"QuarterOff2008Q1",0.0540930478643448,0.0261935844885289
"QuarterOff2008Q2",0.0808780413509352,0.0253052614517957
"QuarterOff2008Q3",0.0965643077638463,0.02463680318974
"QuarterOff2008Q4",0.0894427325545218,0.0284447153274164
"QuarterOff2009Q1",0.109356790075346,0.0263018196754472
"QuarterOff2009Q2",0.0635835025826259,0.0258879992813103
"QuarterOff2009Q3",0.0600540147325548,0.0252517402603019
"QuarterOff2009Q4",0.110980632538355,0.0244162006181798
"QuarterOff2010Q1",0.0622183339892788,0.0251921652816951
"QuarterOff2010Q2",0.0729733471195376,0.0227876166442381
"QuarterOff2010Q3",0.0907773225980932,0.0238108534759015
"QuarterOff2010Q4",0.107565099107646,0.0260180131577696
"QuarterOff2011Q1",0.0790980423791585,0.02460695066747
"QuarterOff2011Q2",0.127374104565452,0.0235101054930487
"QuarterOff2011Q3",0.125947880859097,0.0234238077626702
"QuarterOff2011Q4",0.0927493888015038,0.0238502947270002
"Lambda",0.731208885633901,0.0201795779283259
