"value","s.e."
"(Intercept)",3.01168137677749,0.0299167954589125
"Quarters",-0.00276469573226618,0.00110364627229588
"ListAge",-0.00322964576624839,0.000422078282153684
"Floor",0.0035086636183983,0.00100051189322595
"BldgClass2_ClassB",-0.158103512585318,0.0117491755622818
"BldgClass3_ClassC",-0.246394890085244,0.0153471540079231
"ST1_Net",-0.204656646076159,0.0209025189636922
"ST2_Between",-0.170989889114049,0.0252348884419846
"ST3_FullService",-0.061893484677955,0.0188922693025806
"QuarterOff2005Q3",-0.0349297780652483,0.024572674649421
"QuarterOff2005Q4",-0.0310590371410446,0.0243237570799224
"QuarterOff2006Q1",-0.0336261765323598,0.0238224473229937
"QuarterOff2006Q2",-0.0568126862908633,0.0271671132525535
"QuarterOff2006Q3",-0.0124567809383992,0.0231931164647049
"QuarterOff2006Q4",-0.0118881789995456,0.0269525568739207
"QuarterOff2007Q1",0.041832102220279,0.0266694210685767
"QuarterOff2007Q2",0.00371738367170548,0.0251406308489819
"QuarterOff2007Q3",0.002161067226308,0.0230312693015089
"QuarterOff2007Q4",0.0149140464366667,0.0271901463333944
"QuarterOff2008Q1",0.00131449842183811,0.0261371149178992
"QuarterOff2008Q2",-0.0325321573093274,0.0298739162108149
"QuarterOff2008Q3",0.00425213028811746,0.0253039954723978
"QuarterOff2008Q4",0.0403668558224209,0.0256769187487331
"QuarterOff2009Q1",0.00434029803585381,0.0281024115431525
"QuarterOff2009Q2",-0.0292034635778881,0.0285699440854794
"QuarterOff2009Q3",0.0390711936691097,0.0281815025793885
"QuarterOff2009Q4",-0.0175122226582519,0.0284684778852343
"QuarterOff2010Q1",-0.0152464324505912,0.02773991836348
"QuarterOff2010Q2",-0.0707636663979851,0.030142708122725
"QuarterOff2010Q3",-0.0154208469631539,0.0292593053688082
"QuarterOff2010Q4",0.0196937310313655,0.0276772277319922
"QuarterOff2011Q1",-0.0545469410172084,0.0276523607556408
"QuarterOff2011Q2",-0.0486091037163933,0.0288420985608896
"QuarterOff2011Q3",-0.00526758184969966,0.0302035727571592
"QuarterOff2011Q4",-0.0240339233386432,0.0294169193166064
"Lambda",0.727015449700315,0.0234598385871906
