"value","s.e."
"(Intercept)",3.26487768212533,0.0434553444463518
"Quarters",-0.00430809645768558,0.000863705248322129
"ListAge",-0.00163674798759341,0.000274286660933694
"Floor",0.011632237095823,0.00151682026430244
"BldgClass2_ClassB",-0.223171971412322,0.00850922832873676
"BldgClass3_ClassC",-0.300219972786804,0.00999941842759751
"ST1_Net",-0.128264155471044,0.0377752130085334
"ST2_Between",-0.176440668758729,0.0439994499163743
"ST3_FullService",0.00147435661614421,0.0373753032058479
"QuarterOff2005Q3",0.0205754937222856,0.019664554503212
"QuarterOff2005Q4",0.0318132818008912,0.0206371433157586
"QuarterOff2006Q1",0.0555020577092407,0.0197791824216826
"QuarterOff2006Q2",0.0622753034974807,0.0188178868075619
"QuarterOff2006Q3",0.0635204887774105,0.0195501696034946
"QuarterOff2006Q4",0.0862013074267288,0.0202504684213727
"QuarterOff2007Q1",0.124603974510575,0.020002008994189
"QuarterOff2007Q2",0.176778435758666,0.0206131362531265
"QuarterOff2007Q3",0.22173154187984,0.0220194182149128
"QuarterOff2007Q4",0.248455010571811,0.0204098263544352
"QuarterOff2008Q1",0.277827507996979,0.0214231242772328
"QuarterOff2008Q2",0.289107263918389,0.0208944587137649
"QuarterOff2008Q3",0.294205339244183,0.0200957929340033
"QuarterOff2008Q4",0.267094048931242,0.0197110802943052
"QuarterOff2009Q1",0.248725573716199,0.0209576590928377
"QuarterOff2009Q2",0.153356444607421,0.0207770046799748
"QuarterOff2009Q3",0.125215074744091,0.020827183031019
"QuarterOff2009Q4",0.0792305097716163,0.020133328933448
"QuarterOff2010Q1",0.0918590394812443,0.0198134222313198
"QuarterOff2010Q2",0.0809511006523053,0.0189462729763137
"QuarterOff2010Q3",0.124122603370311,0.0187166949425401
"QuarterOff2010Q4",0.0785425075919702,0.0197181061064017
"QuarterOff2011Q1",0.103384237522448,0.0189977232829481
"QuarterOff2011Q2",0.139784145541722,0.0189797414583533
"QuarterOff2011Q3",0.170852986748843,0.0183600704100911
"QuarterOff2011Q4",0.104238128631478,0.0192330839654903
"Lambda",0.87441799636199,0.0094398950851843
