"value","s.e."
"(Intercept)",3.18149639812235,0.0129715588648841
"Quarters",0.000492026699261182,0.000534954117708585
"ListAge",-0.000344227432683933,4.29064944655677e-05
"Floor",0.00708606763622196,0.000215329765714556
"BldgClass2_ClassB",-0.183423225234348,0.00394094244575321
"BldgClass3_ClassC",-0.32469794580957,0.00483277147764883
"ST1_Net",-0.0524011363897253,0.00868721229306346
"ST2_Between",-0.0277562410275751,0.00464625950217782
"ST3_FullService",-0.0304797047645725,0.00645528418284317
"QuarterOff2005Q3",0.0064302075329789,0.00853048115170743
"QuarterOff2005Q4",0.00816649134324033,0.00885989768229214
"QuarterOff2006Q1",0.0276795087028455,0.00862519669153163
"QuarterOff2006Q2",0.0792646116062995,0.00866075376296345
"QuarterOff2006Q3",0.0854940893728846,0.00894872625524689
"QuarterOff2006Q4",0.14261995216697,0.00916585697914009
"QuarterOff2007Q1",0.157155779492603,0.00870496745426232
"QuarterOff2007Q2",0.214991550539603,0.00894331796451815
"QuarterOff2007Q3",0.271237719231719,0.00962491768368142
"QuarterOff2007Q4",0.278758865182279,0.00925242649600097
"QuarterOff2008Q1",0.32897305863058,0.00893723663156989
"QuarterOff2008Q2",0.307685384836099,0.00907737779054464
"QuarterOff2008Q3",0.311007835666761,0.00934856036786954
"QuarterOff2008Q4",0.302287941485417,0.00991603258599347
"QuarterOff2009Q1",0.243720440155022,0.0102401681228096
"QuarterOff2009Q2",0.207031472231535,0.00957226926484051
"QuarterOff2009Q3",0.134073991656423,0.0093671343602266
"QuarterOff2009Q4",0.138745933704959,0.00932538123937398
"QuarterOff2010Q1",0.12121241356158,0.00915786684402712
"QuarterOff2010Q2",0.100153668626504,0.00911491232919251
"QuarterOff2010Q3",0.0967406036262199,0.00921823372026961
"QuarterOff2010Q4",0.112616681199212,0.00904381786751001
"QuarterOff2011Q1",0.120679726939457,0.00887254980463438
"QuarterOff2011Q2",0.139764246967523,0.00900501877903283
"QuarterOff2011Q3",0.13916674211474,0.00924448975678151
"QuarterOff2011Q4",0.153272171839813,0.00948059411420382
"Lambda",0.973077264806472,0.00276963496426013
