"value","s.e."
"(Intercept)",3.2190453115694,0.028866018065933
"Quarters",-0.00147979775295687,0.000694438968005019
"ListAge",-0.00355563249342065,0.000323664481756203
"Floor",0.0126344959075147,0.0014318212404025
"BldgClass2_ClassB",-0.166329242708623,0.00776698575864989
"BldgClass3_ClassC",-0.267574293496846,0.00913439056627229
"ST1_Net",-0.126547638816905,0.0245804063581328
"ST2_Between",-0.065707552679603,0.0266788875229474
"ST3_FullService",-0.00294260953424103,0.0229306031753695
"QuarterOff2005Q3",0.00759183058804474,0.0178133556811917
"QuarterOff2005Q4",0.00453950777707744,0.0178495645549401
"QuarterOff2006Q1",-0.0235881004452549,0.0190381736019013
"QuarterOff2006Q2",0.027298702379439,0.0191605167383082
"QuarterOff2006Q3",0.021598727030141,0.0176326090635564
"QuarterOff2006Q4",0.0653653007734495,0.0220283134005963
"QuarterOff2007Q1",0.0450578609069803,0.0175090677803447
"QuarterOff2007Q2",0.0534327950337795,0.018219801180137
"QuarterOff2007Q3",0.0808864105497914,0.0192396369050844
"QuarterOff2007Q4",0.0380029343047255,0.0194955981342567
"QuarterOff2008Q1",0.0667104617345217,0.0188386216539624
"QuarterOff2008Q2",0.0703324838254804,0.0183475019431828
"QuarterOff2008Q3",0.0677243224227019,0.0201765483646766
"QuarterOff2008Q4",0.0431983943226944,0.0208184319728429
"QuarterOff2009Q1",0.0214763781052089,0.0200793628940637
"QuarterOff2009Q2",-0.0167243596168509,0.0174043172950812
"QuarterOff2009Q3",-0.0280626641018449,0.0183422916034894
"QuarterOff2009Q4",-0.0487733944843587,0.0182602456463265
"QuarterOff2010Q1",-0.0841419998159964,0.0187941906689721
"QuarterOff2010Q2",-0.0554986473067506,0.0182119585121515
"QuarterOff2010Q3",-0.121204269521343,0.0194819133733581
"QuarterOff2010Q4",-0.100944901344646,0.0186033933205871
"QuarterOff2011Q1",-0.0836750203587839,0.018377097721053
"QuarterOff2011Q2",-0.0689222974581308,0.0181315165819967
"QuarterOff2011Q3",-0.0876612178821532,0.0175832779688844
"QuarterOff2011Q4",-0.094533664310382,0.018443903930578
"Lambda",0.740627073112734,0.0166515925501544
