"value","s.e."
"(Intercept)",3.36866262457412,0.0456627749210595
"Quarters",-0.00328990291489947,0.00152201939366148
"ListAge",-0.00556079911989214,0.000386554935544599
"Floor",0.00390006557457284,0.00259439364685216
"BldgClass2_ClassB",-0.137609004054713,0.0123500079434929
"BldgClass3_ClassC",-0.239498979641054,0.0152678662476117
"ST1_Net",-0.195513699020205,0.039182815631356
"ST2_Between",-0.105687611533975,0.0393995267054812
"ST3_FullService",-0.0483936180868,0.0365317856539953
"QuarterOff2005Q3",0.0528552115269024,0.0288097349401767
"QuarterOff2005Q4",0.0375195253767115,0.0299966791916404
"QuarterOff2006Q1",0.0293531849995837,0.0299515952665261
"QuarterOff2006Q2",0.0222729777711318,0.0275468166613569
"QuarterOff2006Q3",0.0249768443748736,0.0298459755158497
"QuarterOff2006Q4",0.0506164669474274,0.033140161881116
"QuarterOff2007Q1",0.0333591812938238,0.0317253553130604
"QuarterOff2007Q2",0.0641294558568898,0.0327572007933316
"QuarterOff2007Q3",0.067298133528265,0.0306255956533071
"QuarterOff2007Q4",0.104872996279312,0.0311600978827518
"QuarterOff2008Q1",0.112899846972448,0.0289242771350381
"QuarterOff2008Q2",0.0885762285535339,0.0287990924951437
"QuarterOff2008Q3",0.12616750461668,0.0307284630353737
"QuarterOff2008Q4",0.08467615027987,0.0301921796243046
"QuarterOff2009Q1",0.0433891344899868,0.0283797915879982
"QuarterOff2009Q2",0.0294794121810209,0.0298520865944259
"QuarterOff2009Q3",0.0531317509099207,0.0286454930772663
"QuarterOff2009Q4",0.00811593931314721,0.0285810022463791
"QuarterOff2010Q1",0.0111073985659648,0.0282045133096533
"QuarterOff2010Q2",0.0345881556510407,0.03021725163276
"QuarterOff2010Q3",-0.0623112221824947,0.0294057627155305
"QuarterOff2010Q4",0.0185744827112097,0.0289951808418893
"QuarterOff2011Q1",-0.0258489121159782,0.0297840526295681
"QuarterOff2011Q2",0.00687555072237561,0.0287296189816874
"QuarterOff2011Q3",-0.0203318600432931,0.0285574844850741
"QuarterOff2011Q4",0.0403100338760653,0.0311525210117803
"Lambda",0.725940896664394,0.0300227827232287
