"value","s.e."
"(Intercept)",2.84921987623816,0.0826635749254167
"Quarters",0.00799904216427652,0.00291411317817887
"ListAge",-0.00482960736665669,0.000991300248714155
"Floor",0.0289588794971997,0.0152803735222543
"BldgClass2_ClassB",-0.195978272477268,0.0433467317978578
"BldgClass3_ClassC",-0.228133609830314,0.0462648473578354
"ST1_Net",0.0617529464306113,0.0603465414108426
"ST2_Between",0.061826612930612,0.0593742704543585
"ST3_FullService",0.0801003319086762,0.0587996079544927
"QuarterOff2007Q1",-0.0536116778876897,0.0626055419138624
"QuarterOff2007Q2",0.0712802111138659,0.0630168664653869
"QuarterOff2007Q3",0.0362963804613873,0.0637303655386552
"QuarterOff2007Q4",0.0600161170691919,0.0667867726833019
"QuarterOff2008Q1",0.0791414838934952,0.0640277222030129
"QuarterOff2008Q2",0.0183880194997547,0.0665814856852648
"QuarterOff2008Q3",0.0407049230899042,0.0608228649310062
"QuarterOff2008Q4",0.0870359665210118,0.0634955412540669
"QuarterOff2009Q1",-0.0242751037765202,0.0619950558719158
"QuarterOff2009Q2",0.0882612191154473,0.0609169302096987
"QuarterOff2009Q3",0.043595943357943,0.0601375508085458
"QuarterOff2009Q4",0.0158708052480241,0.0621680717737154
"QuarterOff2010Q1",-0.0120794355677398,0.0638431586680696
"QuarterOff2010Q2",-0.0980715109733298,0.0661288165477781
"QuarterOff2010Q3",-0.0118802679413338,0.0588909223941105
"QuarterOff2010Q4",-0.0639976630110903,0.0605833041656643
"QuarterOff2011Q1",-0.0118080536693889,0.0608476168262346
"QuarterOff2011Q2",-0.0781800782088599,0.0629835277954372
"QuarterOff2011Q3",-0.0231050310167203,0.060597067359123
"QuarterOff2011Q4",-0.131907104674698,0.064224335990751
"Lambda",0.571596244848251,0.0405759493592358
